series,algorithm,order,nsets,f_nsets,bound_type,partitioner,mod,del_strategy,window_size,pearson,spearman,RMSE,MAPE,U,time,translation_threshold
8,FIFTS,3,9,9,mu-sigma,knn,nothing,delelete_bad,3.999,0.9999424438058555,0.99954717042981,0.09519540191469421,0.004417185441599046,0.5299773040215653,0.53125,0.75
8,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.999,0.9999424438058555,0.99954717042981,0.09519540191469421,0.004417185441599046,0.5299773040215653,0.5625,0.5
8,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.999,0.9999424438058555,0.99954717042981,0.09519540191469421,0.004417185441599046,0.5299773040215653,0.578125,0.25
8,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.999,0.9999424438058555,0.99954717042981,0.09519540191469421,0.004417185441599046,0.5299773040215653,0.53125,0.75
8,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.999,0.9996379451216286,0.9984151948382194,0.2552932110263033,0.008592902645023232,1.2510124634589466,2.734375,0.5
8,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.999,0.9996379451216286,0.9984151948382194,0.2552932110263033,0.008592902645023232,1.2510124634589466,2.765625,0.25
8,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.999,0.9996379451216286,0.9984151948382194,0.2552932110263033,0.008592902645023232,1.2510124634589466,3.015625,0.75
8,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.999,0.9996379451216286,0.9984151948382194,0.2552932110263033,0.008592902645023232,1.2510124634589466,2.90625,0.5
8,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.999,0.9996379451216286,0.9984151948382194,0.2552932110263033,0.008592902645023232,1.2510124634589466,2.703125,0.25
8,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.999,0.9996379451216286,0.9984151948382194,0.2552932110263033,0.008592902645023232,1.2510124634589466,2.96875,0.75
8,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.999,0.9996424033235198,0.998433256979398,0.2544921287555925,0.00844888133398272,1.240950237100671,1.84375,0.5
8,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.999,0.9996424033235198,0.998433256979398,0.2544921287555925,0.00844888133398272,1.240950237100671,1.984375,0.25
8,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.999,0.9996424033235198,0.998433256979398,0.2544921287555925,0.00844888133398272,1.240950237100671,1.96875,0.75
8,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.999,0.9996424033235198,0.998433256979398,0.2544921287555925,0.00844888133398272,1.240950237100671,1.921875,0.5
8,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.999,0.9996424033235198,0.998433256979398,0.2544921287555925,0.00844888133398272,1.240950237100671,2.0,0.25
8,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.999,0.9996424033235198,0.998433256979398,0.2544921287555925,0.00844888133398272,1.240950237100671,1.90625,0.75
8,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.999,0.9991211669858931,0.9979090851023352,0.40634945783507603,0.01409518684218118,1.4000236572502998,6.890625,0.5
8,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.999,0.9991211669858931,0.9979090851023352,0.40634945783507603,0.01409518684218118,1.4000236572502998,5.875,0.25
8,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.999,0.9991211669858931,0.9979090851023352,0.40634945783507603,0.01409518684218118,1.4000236572502998,6.265625,0.75
8,FIFTS,3,9,9,min-max,knn,translate,nothing,3.999,0.9991211669858931,0.9979090851023352,0.40634945783507603,0.01409518684218118,1.4000236572502998,7.234375,0.5
8,FIFTS,3,9,9,min-max,knn,translate,nothing,3.999,0.9991211669858931,0.9979090851023352,0.40634945783507603,0.01409518684218118,1.4000236572502998,6.421875,0.25
8,FIFTS,3,9,9,min-max,knn,translate,nothing,3.999,0.9991211669858931,0.9979090851023352,0.40634945783507603,0.01409518684218118,1.4000236572502998,7.546875,0.75
8,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.999,0.9990942339757561,0.9974883330479672,0.41236871111406365,0.014201638313808438,1.410193303999695,0.953125,0.5
8,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.999,0.9990942339757561,0.9974883330479672,0.41236871111406365,0.014201638313808438,1.410193303999695,0.953125,0.25
8,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.999,0.9990942339757561,0.9974883330479672,0.41236871111406365,0.014201638313808438,1.410193303999695,0.921875,0.75
8,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.999,0.9990942339757561,0.9974883330479672,0.41236871111406365,0.014201638313808438,1.410193303999695,0.890625,0.5
8,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.999,0.9990942339757561,0.9974883330479672,0.41236871111406365,0.014201638313808438,1.410193303999695,1.0,0.25
8,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.999,0.9990942339757561,0.9974883330479672,0.41236871111406365,0.014201638313808438,1.410193303999695,1.0625,0.75
8,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,2.890625,0.5
8,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,2.859375,0.25
8,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,2.828125,0.75
8,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,2.828125,0.5
8,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,3.0,0.25
8,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,3.1875,0.75
8,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,2.0,0.5
8,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,1.84375,0.25
8,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,1.765625,0.75
8,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,1.984375,0.5
8,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,1.765625,0.25
8,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.999,0.9978865128402311,0.9784998367795097,1.018927031530955,0.034144212916882875,5.841653563036836,1.90625,0.75
8,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.84375,0.5
8,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.859375,0.25
8,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.859375,0.75
8,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.890625,0.5
8,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.9375,0.25
8,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.875,0.75
8,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.40625,0.5
8,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.40625,0.25
8,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.40625,0.75
8,FIFTS,2,3,3,mu-sigma,knn,nothing,nothing,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.40625,0.5
8,FIFTS,2,3,3,mu-sigma,knn,nothing,nothing,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.421875,0.25
8,FIFTS,2,3,3,mu-sigma,knn,nothing,nothing,2.9995,0.9999037742037459,0.9989102275909748,0.12313196752840698,0.005733194800715278,0.6321394725287323,0.421875,0.75
8,FIFTS,2,3,3,mu-sigma,uniform,translate,delelete_bad,2.9995,0.987328353394724,0.9761386913793197,2.855541593794944,0.08562209716093289,16.186379378833664,1.890625,0.5
8,FIFTS,2,3,3,mu-sigma,uniform,translate,delelete_bad,2.9995,0.987328353394724,0.9761386913793197,2.855541593794944,0.08562209716093289,16.186379378833664,1.375,0.25
8,FIFTS,2,3,3,mu-sigma,uniform,translate,delelete_bad,2.9995,0.9694910086062969,0.9611154099207708,2.535241723648844,0.0943993499559689,14.680600282055753,1.421875,0.75
8,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.9995,0.987328353394724,0.9761386913793197,2.855541593794944,0.08562209716093289,16.186379378833664,1.296875,0.5
8,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.9995,0.987328353394724,0.9761386913793197,2.855541593794944,0.08562209716093289,16.186379378833664,1.375,0.25
8,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.9995,0.9694910086062969,0.9611154099207708,2.535241723648844,0.0943993499559689,14.680600282055753,1.3125,0.75
8,FIFTS,2,3,3,mu-sigma,uniform,nothing,delelete_bad,2.9995,0.987328353394724,0.9761386913793197,2.855541593794944,0.08562209716093289,16.186379378833664,1.078125,0.5
8,FIFTS,2,3,3,mu-sigma,uniform,nothing,delelete_bad,2.9995,0.987328353394724,0.9761386913793197,2.855541593794944,0.08562209716093289,16.186379378833664,0.984375,0.25
8,FIFTS,2,3,3,mu-sigma,uniform,nothing,delelete_bad,2.9995,0.987328353394724,0.9761386913793197,2.855541593794944,0.08562209716093289,16.186379378833664,1.125,0.75
8,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.9995,0.987328353394724,0.9761386913793197,2.855541593794944,0.08562209716093289,16.186379378833664,1.03125,0.5
8,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.9995,0.987328353394724,0.9761386913793197,2.855541593794944,0.08562209716093289,16.186379378833664,1.40625,0.25
8,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.9995,0.987328353394724,0.9761386913793197,2.855541593794944,0.08562209716093289,16.186379378833664,1.0,0.75
8,FIFTS,2,3,3,min-max,knn,translate,delelete_bad,2.9995,0.9839730629864756,0.911022985659006,1.5819995386719634,0.06621221826594206,6.029331198102784,1.03125,0.5
8,FIFTS,2,3,3,min-max,knn,translate,delelete_bad,2.9995,0.9839730629864756,0.911022985659006,1.5819995386719634,0.06621221826594206,6.029331198102784,1.453125,0.25
8,FIFTS,2,3,3,min-max,knn,translate,delelete_bad,2.9995,0.9839730629864756,0.911022985659006,1.5819995386719634,0.06621221826594206,6.029331198102784,1.6875,0.75
8,FIFTS,2,3,3,min-max,knn,translate,nothing,2.9995,0.9839730629864756,0.911022985659006,1.5819995386719634,0.06621221826594206,6.029331198102784,1.125,0.5
8,FIFTS,2,3,3,min-max,knn,translate,nothing,2.9995,0.9839730629864756,0.911022985659006,1.5819995386719634,0.06621221826594206,6.029331198102784,1.265625,0.25
8,FIFTS,2,3,3,min-max,knn,translate,nothing,2.9995,0.9839730629864756,0.911022985659006,1.5819995386719634,0.06621221826594206,6.029331198102784,1.265625,0.75
8,FIFTS,2,3,3,min-max,knn,nothing,delelete_bad,2.9995,0.9838212288831046,0.9033009482428336,1.5895245600479944,0.06636067762153308,6.047796182432049,0.515625,0.5
8,FIFTS,2,3,3,min-max,knn,nothing,delelete_bad,2.9995,0.9838212288831046,0.9033009482428336,1.5895245600479944,0.06636067762153308,6.047796182432049,0.515625,0.25
8,FIFTS,2,3,3,min-max,knn,nothing,delelete_bad,2.9995,0.9838212288831046,0.9033009482428336,1.5895245600479944,0.06636067762153308,6.047796182432049,0.53125,0.75
8,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.9995,0.9838212288831046,0.9033009482428336,1.5895245600479944,0.06636067762153308,6.047796182432049,0.53125,0.5
8,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.9995,0.9838212288831046,0.9033009482428336,1.5895245600479944,0.06636067762153308,6.047796182432049,0.53125,0.25
8,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.9995,0.9838212288831046,0.9033009482428336,1.5895245600479944,0.06636067762153308,6.047796182432049,0.53125,0.75
8,FIFTS,2,3,3,min-max,uniform,translate,delelete_bad,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.328125,0.5
8,FIFTS,2,3,3,min-max,uniform,translate,delelete_bad,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.390625,0.25
8,FIFTS,2,3,3,min-max,uniform,translate,delelete_bad,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.40625,0.75
8,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.4375,0.5
8,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.328125,0.25
8,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.484375,0.75
8,FIFTS,2,3,3,min-max,uniform,nothing,delelete_bad,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,0.984375,0.5
8,FIFTS,2,3,3,min-max,uniform,nothing,delelete_bad,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.0,0.25
8,FIFTS,2,3,3,min-max,uniform,nothing,delelete_bad,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.03125,0.75
8,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.015625,0.5
8,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.015625,0.25
8,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.9995,0.988445326913069,0.9127545647404498,3.2745532651667513,0.12521426031852817,20.82881924496115,1.296875,0.75
8,FIFTS,2,5,5,mu-sigma,knn,translate,delelete_bad,2.9995,0.9999351885053669,0.9994201104717823,0.1010298411334904,0.004732247186110293,0.5540027516544325,1.9375,0.5
8,FIFTS,2,5,5,mu-sigma,knn,translate,delelete_bad,2.9995,0.9999351885053669,0.9994201104717823,0.1010298411334904,0.004732247186110293,0.5540027516544325,1.578125,0.25
8,FIFTS,2,5,5,mu-sigma,knn,translate,delelete_bad,2.9995,0.9999351885053669,0.9994201104717823,0.1010298411334904,0.004732247186110293,0.5540027516544325,1.46875,0.75
8,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.9995,0.9999351885053669,0.9994201104717823,0.1010298411334904,0.004732247186110293,0.5540027516544325,1.3125,0.5
8,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.9995,0.9999351885053669,0.9994201104717823,0.1010298411334904,0.004732247186110293,0.5540027516544325,1.4375,0.25
8,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.9995,0.9999351885053669,0.9994201104717823,0.1010298411334904,0.004732247186110293,0.5540027516544325,1.375,0.75
8,FIFTS,2,5,5,mu-sigma,knn,nothing,delelete_bad,2.9995,0.9999328580544183,0.9994054859287623,0.10279895592290403,0.004811605858669707,0.5603259381796231,0.515625,0.5
8,FIFTS,2,5,5,mu-sigma,knn,nothing,delelete_bad,2.9995,0.9999328580544183,0.9994054859287623,0.10279895592290403,0.004811605858669707,0.5603259381796231,0.421875,0.25
8,FIFTS,2,5,5,mu-sigma,knn,nothing,delelete_bad,2.9995,0.9999328580544183,0.9994054859287623,0.10279895592290403,0.004811605858669707,0.5603259381796231,0.5,0.75
8,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.9995,0.9999328580544183,0.9994054859287623,0.10279895592290403,0.004811605858669707,0.5603259381796231,0.40625,0.5
8,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.9995,0.9999328580544183,0.9994054859287623,0.10279895592290403,0.004811605858669707,0.5603259381796231,0.40625,0.25
8,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.9995,0.9999328580544183,0.9994054859287623,0.10279895592290403,0.004811605858669707,0.5603259381796231,0.546875,0.75
8,FIFTS,2,5,5,mu-sigma,uniform,translate,delelete_bad,2.9995,0.9962948986139251,0.9929845058093208,1.2486187061137577,0.04274698278327398,7.071764021185627,2.390625,0.5
8,FIFTS,2,5,5,mu-sigma,uniform,translate,delelete_bad,2.9995,0.9962948986139251,0.9929845058093208,1.2486187061137577,0.04274698278327398,7.071764021185627,2.375,0.25
8,FIFTS,2,5,5,mu-sigma,uniform,translate,delelete_bad,2.9995,0.9948040906787448,0.9832387798210893,1.2499623389974794,0.05542949944059093,7.669472433053541,2.046875,0.75
8,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.9995,0.9962948986139251,0.9929845058093208,1.2486187061137577,0.04274698278327398,7.071764021185627,1.828125,0.5
8,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.9995,0.9962948986139251,0.9929845058093208,1.2486187061137577,0.04274698278327398,7.071764021185627,1.734375,0.25
8,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.9995,0.9948040906787448,0.9832387798210893,1.2499623389974794,0.05542949944059093,7.669472433053541,1.84375,0.75
8,FIFTS,2,5,5,mu-sigma,uniform,nothing,delelete_bad,2.9995,0.9962949293067829,0.992983484910039,1.248628477946337,0.04275430901911575,7.072271691689959,1.125,0.5
8,FIFTS,2,5,5,mu-sigma,uniform,nothing,delelete_bad,2.9995,0.9962949293067829,0.992983484910039,1.248628477946337,0.04275430901911575,7.072271691689959,1.40625,0.25
8,FIFTS,2,5,5,mu-sigma,uniform,nothing,delelete_bad,2.9995,0.9962949293067829,0.992983484910039,1.248628477946337,0.04275430901911575,7.072271691689959,1.234375,0.75
8,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.9995,0.9962949293067829,0.992983484910039,1.248628477946337,0.04275430901911575,7.072271691689959,1.09375,0.5
8,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.9995,0.9962949293067829,0.992983484910039,1.248628477946337,0.04275430901911575,7.072271691689959,1.125,0.25
8,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.9995,0.9962949293067829,0.992983484910039,1.248628477946337,0.04275430901911575,7.072271691689959,1.078125,0.75
8,FIFTS,2,5,5,min-max,knn,translate,delelete_bad,2.9995,0.9954971757704624,0.9366302445967388,0.9008047511798594,0.040465265064075606,3.5929059301425457,1.890625,0.5
8,FIFTS,2,5,5,min-max,knn,translate,delelete_bad,2.9995,0.9954971757704624,0.9366302445967388,0.9008047511798594,0.040465265064075606,3.5929059301425457,1.671875,0.25
8,FIFTS,2,5,5,min-max,knn,translate,delelete_bad,2.9995,0.9954971757704624,0.9366302445967388,0.9008047511798594,0.040465265064075606,3.5929059301425457,1.65625,0.75
8,FIFTS,2,5,5,min-max,knn,translate,nothing,2.9995,0.9954971757704624,0.9366302445967388,0.9008047511798594,0.040465265064075606,3.5929059301425457,1.5625,0.5
8,FIFTS,2,5,5,min-max,knn,translate,nothing,2.9995,0.9954971757704624,0.9366302445967388,0.9008047511798594,0.040465265064075606,3.5929059301425457,1.65625,0.25
8,FIFTS,2,5,5,min-max,knn,translate,nothing,2.9995,0.9954971757704624,0.9366302445967388,0.9008047511798594,0.040465265064075606,3.5929059301425457,1.625,0.75
8,FIFTS,2,5,5,min-max,knn,nothing,delelete_bad,2.9995,0.9955547609917312,0.9383229931227252,0.8949117386874077,0.0403658142424992,3.5823665630730375,0.640625,0.5
8,FIFTS,2,5,5,min-max,knn,nothing,delelete_bad,2.9995,0.9955547609917312,0.9383229931227252,0.8949117386874077,0.0403658142424992,3.5823665630730375,0.640625,0.25
8,FIFTS,2,5,5,min-max,knn,nothing,delelete_bad,2.9995,0.9955547609917312,0.9383229931227252,0.8949117386874077,0.0403658142424992,3.5823665630730375,0.859375,0.75
