series,algorithm,order,nsets,bound_type,partitioner,window_size,pearson,spearman,RMSE,MAPE,U,time
14,TVFTS,3,3,min-max,uniform,50,0.3753975441236004,0.9204265345350845,0.8871061894243496,0.013633869055121865,4.405238737248517,8.546875
14,TVFTS,3,3,min-max,uniform,25,0.49855418351958,0.9565843189786942,0.6983044656797889,0.007642522054916188,2.469750846141105,4.484375
14,TVFTS,3,3,min-max,uniform,10,0.6281205892544204,0.9853925287850227,0.5450914494406973,0.0039771787203269175,1.2803444200307048,2.25
14,TVFTS,3,3,min-max,uniform,5,0.679050506067408,0.9944928206789067,0.4918516790404574,0.002966309536588934,0.951150325570477,1.421875
14,TVFTS,3,5,mu-sigma,knn,300,0.24387886592283536,0.7052522189451816,1.0136411408280823,0.03236645997339279,10.642503372328758,66.1875
14,TVFTS,3,5,mu-sigma,knn,250,0.22871086991565617,0.7049349594151916,1.0449362018741244,0.032150676452670585,10.53536319411098,54.859375
14,TVFTS,3,5,mu-sigma,knn,150,0.28591367856007394,0.8204468685955882,0.9779792868779787,0.023532145304525846,7.640354070808786,34.984375
14,TVFTS,3,5,mu-sigma,knn,100,0.34174999023478375,0.870904569501555,0.9028152117786384,0.0182848407588384,5.9241750433357465,23.3125
14,TVFTS,3,5,mu-sigma,knn,75,0.3793272673104251,0.8967720762106487,0.8486202876467474,0.014846211790504866,4.792819868259274,18.546875
14,TVFTS,3,5,mu-sigma,knn,50,0.4362262764660839,0.9223897072317105,0.7740487944063096,0.011673045031750201,3.767117973935503,12.609375
14,TVFTS,3,5,mu-sigma,knn,25,0.49878887788388765,0.9567130063531393,0.6958345257491776,0.0077981056739552124,2.52074399258591,6.671875
14,TVFTS,3,5,mu-sigma,knn,10,0.6100039306800157,0.9853144274687982,0.5656553880943884,0.004302809975861019,1.3890149204103936,3.6875
14,TVFTS,3,5,mu-sigma,knn,5,0.6789604172750378,0.9943370164076788,0.49186551928072775,0.0031097007159607854,0.9995498235634255,2.171875
14,TVFTS,3,5,mu-sigma,uniform,300,0.6186733013614641,0.9479345516719352,0.5601206804457738,0.015072239273374463,4.993008510735101,48.453125
14,TVFTS,3,5,mu-sigma,uniform,250,0.618408642050399,0.9446333063380905,0.5736710609072759,0.015818347773918457,5.228067623548289,41.859375
14,TVFTS,3,5,mu-sigma,uniform,150,0.6357832745459624,0.9690527045218035,0.5759366577260301,0.012877330040988287,4.224550896424844,27.0625
14,TVFTS,3,5,mu-sigma,uniform,100,0.6390201326972458,0.9762535301784426,0.5736575626549941,0.010729635768608624,3.5062857458003447,17.6875
14,TVFTS,3,5,mu-sigma,uniform,75,0.641818326198913,0.9785917632484661,0.5665585197055203,0.009108786748310914,2.963606303387281,13.953125
14,TVFTS,3,5,mu-sigma,uniform,50,0.639293421172306,0.9764914940591077,0.5617893202952553,0.007538839933365738,2.446619515858883,9.734375
14,TVFTS,3,5,mu-sigma,uniform,25,0.6374383098691748,0.979879080387906,0.5515858129567113,0.005592059600838799,1.814900391240231,5.25
14,TVFTS,3,5,mu-sigma,uniform,10,0.6826745843376307,0.9855270326461057,0.48524536478935776,0.00353357664602427,1.1379654151369505,2.75
14,TVFTS,3,5,mu-sigma,uniform,5,0.6789632666817869,0.9943383689218954,0.49186495704707045,0.003107738219712143,0.9988865135092854,1.96875
14,TVFTS,3,5,min-max,knn,300,-0.02691570218432653,0.6717553737483897,2.7023008518197345,0.08688867496208642,28.360573515550424,62.296875
14,TVFTS,3,5,min-max,knn,250,-0.015933840791152766,0.6778185474958035,2.4239249899800996,0.07437724577573186,24.18955072813818,55.234375
14,TVFTS,3,5,min-max,knn,150,0.04896351497121521,0.8148967717166912,2.065704301403946,0.0491274505003019,15.856305345985486,32.9375
14,TVFTS,3,5,min-max,knn,100,0.1210010971806616,0.8688389130799459,1.657540799157266,0.03167923867468553,10.228724830477061,22.40625
14,TVFTS,3,5,min-max,knn,75,0.15942544639068928,0.8956367812563447,1.4991960418943873,0.024880274507696875,8.004738036227458,17.296875
14,TVFTS,3,5,min-max,knn,50,0.24219246286558624,0.9235667907096836,1.2262058804878764,0.016984224247436553,5.456765867349147,15.578125
14,TVFTS,3,5,min-max,knn,25,0.3920888611926208,0.956815894631487,0.8815326982979215,0.009279367079382954,2.9881250478303127,8.046875
14,TVFTS,3,5,min-max,knn,10,0.5962264782898664,0.9854112542017446,0.5831385375758807,0.0042630610208440455,1.3724271984890564,3.421875
14,TVFTS,3,5,min-max,knn,5,0.6789662527317866,0.9943417044231044,0.49186382647261284,0.0031059322694383306,0.9982703027876055,1.921875
14,TVFTS,3,5,min-max,uniform,300,0.3726433371805708,0.6579364021845883,0.7769393957266861,0.024568923132294633,7.988224274357598,49.9375
14,TVFTS,3,5,min-max,uniform,250,0.36592253075409387,0.6702873816878433,0.781789047686337,0.023860626376625737,7.723155007803696,40.59375
14,TVFTS,3,5,min-max,uniform,150,0.4292574513341162,0.7985501925756577,0.7464088682072076,0.018002356757061338,5.824030362651524,24.96875
14,TVFTS,3,5,min-max,uniform,100,0.48598695500293826,0.8803464856959613,0.6936582856978639,0.012882290375048535,4.164149503065936,17.625
14,TVFTS,3,5,min-max,uniform,75,0.522376565907818,0.9105939449469672,0.6522804567053728,0.010285477761789627,3.3164067392588104,13.234375
14,TVFTS,3,5,min-max,uniform,50,0.5669676754367943,0.9377054085932689,0.6030963632954852,0.007693626675156201,2.4758072389101646,9.140625
14,TVFTS,3,5,min-max,uniform,25,0.6235748304146125,0.9675732586848563,0.5453858014851152,0.0048939928498180196,1.570612018185581,5.21875
14,TVFTS,3,5,min-max,uniform,10,0.6647697936852319,0.9869993381912262,0.5054191271855485,0.0033374488186515847,1.070104502285986,2.359375
14,TVFTS,3,5,min-max,uniform,5,0.6789793730574497,0.9943553945014517,0.49185815710210534,0.0030945535165738474,0.9944068320356564,1.578125
14,TVFTS,3,7,mu-sigma,knn,300,0.34892262330714746,0.7509049971347265,0.7971839476072664,0.02223395949918656,7.225557936284921,69.5625
14,TVFTS,3,7,mu-sigma,knn,250,0.29976955102901026,0.7494699457755886,0.90813223543625,0.025178311499246476,8.191378698845224,65.84375
14,TVFTS,3,7,mu-sigma,knn,150,0.34509647205667926,0.8381540753497531,0.8856402248192438,0.019582121934295933,6.33804310992582,39.1875
14,TVFTS,3,7,mu-sigma,knn,100,0.387589760550153,0.8787833299620554,0.8287736995004376,0.015575146603134435,5.033571517618171,29.21875
14,TVFTS,3,7,mu-sigma,knn,75,0.4147578866728183,0.9023677611498924,0.7921390472169997,0.013015400817981108,4.192396542474429,20.8125
14,TVFTS,3,7,mu-sigma,knn,50,0.4648423253711572,0.9284227715883451,0.7293830856890134,0.010132185444060112,3.260831645189848,13.4375
14,TVFTS,3,7,mu-sigma,knn,25,0.5120228063484942,0.9568375378612037,0.6770647088071886,0.0074084224764964885,2.3913044185811962,7.84375
14,TVFTS,3,7,mu-sigma,knn,10,0.6187887475801132,0.9853644973274336,0.5553737501189017,0.004166069129585869,1.3443519698158204,4.234375
14,TVFTS,3,7,mu-sigma,knn,5,0.6789621013645066,0.9943380536855074,0.4918650856548498,0.0031093617444389273,0.9994367657481846,2.59375
14,TVFTS,3,7,mu-sigma,uniform,300,0.6572030127107371,0.9651078442447031,0.5147246965394129,0.008821208676185337,2.910731834970329,54.5
14,TVFTS,3,7,mu-sigma,uniform,250,0.6457749522430344,0.9612791650889212,0.5478347615526246,0.011408067179280588,3.751072287212233,42.546875
14,TVFTS,3,7,mu-sigma,uniform,150,0.6511287048180427,0.9800363332453924,0.5528331186770148,0.010142947449119036,3.3112817628637443,27.21875
14,TVFTS,3,7,mu-sigma,uniform,100,0.6533507212593186,0.987214851424212,0.5481786900815249,0.008270535347017672,2.687415781274252,19.203125
14,TVFTS,3,7,mu-sigma,uniform,75,0.654500926487064,0.9835784233076779,0.5416365635534692,0.0073188621132945705,2.3742976153630524,14.734375
14,TVFTS,3,7,mu-sigma,uniform,50,0.6537990237391245,0.9814207715260482,0.5361174657377342,0.006210011536588029,2.011254220542772,10.078125
14,TVFTS,3,7,mu-sigma,uniform,25,0.6517621354860772,0.9801597770002781,0.5299191129213996,0.0050134740966338385,1.6270343246772228,5.71875
14,TVFTS,3,7,mu-sigma,uniform,10,0.6925614375180559,0.9875043945453597,0.4757442970970255,0.0031802595376680047,1.0212004818280853,3.015625
14,TVFTS,3,7,mu-sigma,uniform,5,0.6789662687426594,0.9943468643549083,0.4918614266578866,0.003102475695025578,0.9971065879081924,2.15625
14,TVFTS,3,7,min-max,knn,300,0.05171317593731272,0.6640647018933323,2.0300693682433546,0.06461575952586643,21.24885141096043,67.21875
14,TVFTS,3,7,min-max,knn,250,0.046125166879157395,0.6934705706191431,1.8969397735887397,0.05528865801458849,18.02491380257195,57.703125
14,TVFTS,3,7,min-max,knn,150,0.13081734290392028,0.8196985392546235,1.5325102715852181,0.03461009156878866,11.194286801125687,37.234375
14,TVFTS,3,7,min-max,knn,100,0.20314150970953973,0.8691122750047192,1.2992293841195863,0.02504560080483634,8.091752065624837,25.40625
14,TVFTS,3,7,min-max,knn,75,0.25806010051814704,0.8939910429708479,1.1504724041996002,0.019840340218883618,6.399739608305487,19.453125
14,TVFTS,3,7,min-max,knn,50,0.33767799205117316,0.9226344573261877,0.96945523838979,0.014012076391861496,4.524836228911237,12.8125
14,TVFTS,3,7,min-max,knn,25,0.4543855003060807,0.9575064060537396,0.7663516477830995,0.008191540441992865,2.6497237865632055,7.546875
14,TVFTS,3,7,min-max,knn,10,0.6216508170144357,0.9853303898761084,0.5523917682749797,0.004125832339651518,1.3318079355502412,3.4375
14,TVFTS,3,7,min-max,knn,5,0.6789616633585333,0.9943363658573475,0.49186588960861427,0.0031109678054490834,0.999980201682654,2.171875
14,TVFTS,3,7,min-max,uniform,300,0.3880239006881239,0.7044058452707225,0.8895949257372163,0.029917867528897808,9.955461295643737,49.5625
14,TVFTS,3,7,min-max,uniform,250,0.44296653492010624,0.7351505529583998,0.7617000829758858,0.023091650690767098,7.606605599819484,43.59375
14,TVFTS,3,7,min-max,uniform,150,0.5468809780527409,0.8487671253105924,0.6425394004845512,0.01431465168089923,4.670316339208585,26.15625
14,TVFTS,3,7,min-max,uniform,100,0.572768478402388,0.8898177359497453,0.6134546017335591,0.011048223610612147,3.6053541698732974,18.09375
14,TVFTS,3,7,min-max,uniform,75,0.5856156786513869,0.9127937430830945,0.5999876871086117,0.009539317435761814,3.1161159390636084,14.375
14,TVFTS,3,7,min-max,uniform,50,0.5958156928337801,0.9368950990874282,0.5863495739304018,0.007610720811047299,2.492126361408759,9.5625
14,TVFTS,3,7,min-max,uniform,25,0.6543882357365589,0.9649271997213912,0.5147739441394205,0.0044127580072693086,1.4357424075242764,5.5
14,TVFTS,3,7,min-max,uniform,10,0.676484850953274,0.9899032490738993,0.4936769910804977,0.0032471362620989756,1.04485253180365,2.765625
14,TVFTS,3,7,min-max,uniform,5,0.6789613122259925,0.9943364039484109,0.4918658762033364,0.0031108847228917855,0.999951683021488,1.78125
14,TVFTS,3,9,mu-sigma,knn,300,0.4231610251082525,0.7920739871060811,0.7162169975031886,0.017534830375493006,5.66688005875408,75.078125
14,TVFTS,3,9,mu-sigma,knn,250,0.43144480808517693,0.7889098161233656,0.7094400767622598,0.017562165622626445,5.678931063538644,65.453125
14,TVFTS,3,9,mu-sigma,knn,150,0.33043053464140376,0.8367177829349784,0.9049007371872055,0.02010902343595495,6.493071451751268,46.1875
14,TVFTS,3,9,mu-sigma,knn,100,0.4180902354153401,0.8867318252149331,0.7824834152585505,0.014096685271041829,4.543552153647935,28.90625
14,TVFTS,3,9,mu-sigma,knn,75,0.44706536686938925,0.9051304256779553,0.7463087061885096,0.01172442747330243,3.774392501482985,21.484375
14,TVFTS,3,9,mu-sigma,knn,50,0.4914460650036297,0.9328006131723026,0.69386308020245,0.009138790923800679,2.935862193582295,15.125
14,TVFTS,3,9,mu-sigma,knn,25,0.5293588210423332,0.9620150917544295,0.6544329300655685,0.006769269280120281,2.1758721282499,8.75
14,TVFTS,3,9,mu-sigma,knn,10,0.6364054282734797,0.985300948673887,0.5353115571991423,0.0040105143775352676,1.2914688935311471,4.765625
14,TVFTS,3,9,mu-sigma,knn,5,0.6789611913141317,0.9943370492448026,0.4918658853781451,0.0031109160047412482,0.9999634097400318,3.484375
14,TVFTS,3,9,mu-sigma,uniform,300,0.674373560763011,0.9856612880708923,0.5002481540988453,0.006524142277724589,2.1296161191085576,54.90625
14,TVFTS,3,9,mu-sigma,uniform,250,0.6683580821499628,0.977838504961408,0.512673972035986,0.007931382867451467,2.5975774107177916,49.546875
14,TVFTS,3,9,mu-sigma,uniform,150,0.6577098620056817,0.983232259040248,0.5393446883026969,0.008801174310879427,2.8722098291967613,28.96875
14,TVFTS,3,9,mu-sigma,uniform,100,0.6603640373099421,0.9877917918073816,0.5332665155647955,0.0073937148212401575,2.4011266348641995,20.484375
14,TVFTS,3,9,mu-sigma,uniform,75,0.6651568491484597,0.9900087992233177,0.5236787844952386,0.006206974588689161,2.007455968494891,15.953125
14,TVFTS,3,9,mu-sigma,uniform,50,0.6632878321262144,0.9842196432049485,0.5204092573535076,0.005457834226393831,1.7668130235350323,13.171875
14,TVFTS,3,9,mu-sigma,uniform,25,0.6633917195310153,0.9818504471665692,0.5138054728879843,0.004467200672463451,1.4481664622987747,8.40625
14,TVFTS,3,9,mu-sigma,uniform,10,0.6934569678429091,0.989272954181517,0.4747186730775906,0.003289724030592209,1.0575754959529715,4.953125
14,TVFTS,3,9,mu-sigma,uniform,5,0.6789613109279763,0.9943363178213263,0.49186588774832257,0.003110892784449599,0.9999550613911549,3.859375
14,TVFTS,3,9,min-max,knn,300,0.04278755798554545,0.6639564485918878,1.9762705125650422,0.0607130721625307,19.925293197259617,86.90625
14,TVFTS,3,9,min-max,knn,250,0.03325300718586825,0.6879987578185192,1.9031395833962472,0.053837716195355545,17.541324694898005,72.921875
14,TVFTS,3,9,min-max,knn,150,0.11992346516681883,0.8264686039568924,1.5537936781518145,0.03350626151639617,10.817095381800167,41.15625
14,TVFTS,3,9,min-max,knn,100,0.19244472564380902,0.8726327186473958,1.3169769860518488,0.024078175740084872,7.765352803815823,31.359375
14,TVFTS,3,9,min-max,knn,75,0.2460628526996515,0.8973965043286836,1.16746283843067,0.018815922755797958,6.055883202868733,25.53125
14,TVFTS,3,9,min-max,knn,50,0.3296897102167106,0.9243841084082928,0.9812320245189242,0.013405050661696106,4.313362469244458,17.140625
14,TVFTS,3,9,min-max,knn,25,0.4400061882935052,0.9568827981132352,0.790587157054565,0.008388810087077639,2.7061403612085977,9.5
14,TVFTS,3,9,min-max,knn,10,0.606029880688342,0.9852910279220631,0.5707718378315473,0.004322056484247598,1.395403582179662,4.65625
14,TVFTS,3,9,min-max,knn,5,0.6789611690841125,0.9943363035606326,0.49186590946068864,0.003111024774679747,0.9999996886197934,3.15625
14,TVFTS,3,9,min-max,uniform,300,0.1447327402458427,0.6572619175304083,1.5254514910749943,0.04727754908105147,15.650896341376818,53.578125
14,TVFTS,3,9,min-max,uniform,250,0.15639030047648741,0.6819140753797754,1.2727412025790346,0.0372820487295531,12.205228869087625,44.671875
14,TVFTS,3,9,min-max,uniform,150,0.33530690710814415,0.8231411232623065,0.899443215018847,0.019900701253921068,6.457232290135601,28.0
14,TVFTS,3,9,min-max,uniform,100,0.42761232480915556,0.8717571578362325,0.7638297345114368,0.014134522003763242,4.582278881124954,19.8125
14,TVFTS,3,9,min-max,uniform,75,0.48220746908488993,0.8963954522272392,0.6957767468556934,0.011292083231771085,3.6607018005882126,15.34375
14,TVFTS,3,9,min-max,uniform,50,0.5383302965214313,0.9239158247540877,0.6334270523477177,0.008627463700800838,2.8011546829271547,11.234375
14,TVFTS,3,9,min-max,uniform,25,0.5953865656865133,0.956886238880881,0.5752273901617915,0.005989054158706476,1.9539515562600926,6.390625
14,TVFTS,3,9,min-max,uniform,10,0.6660722843874853,0.9852913714921978,0.5036298952554102,0.0035822382531485787,1.1555288417950813,3.640625
14,TVFTS,3,9,min-max,uniform,5,0.6789611676682483,0.9943363035606326,0.4918659093008438,0.0031110240852176055,0.9999994610418346,2.6875
14,TVFTS,2,3,mu-sigma,knn,300,0.0747862655458782,0.5709088492108021,1.4222400817042158,0.05922189922605074,19.606526385315348,46.40625
14,TVFTS,2,3,mu-sigma,knn,250,0.08079392346329614,0.6152322387750515,1.3807587348426993,0.05598569283394543,18.40871162255338,40.0
14,TVFTS,2,3,mu-sigma,knn,150,0.1874399104851053,0.7466306868738196,1.1842716707788588,0.03818574045870833,12.49406539275796,24.78125
14,TVFTS,2,3,mu-sigma,knn,100,0.2746161643872597,0.8322134902785228,1.0470980776364127,0.02797765684211185,9.133344162332977,16.515625
14,TVFTS,2,3,mu-sigma,knn,75,0.3175032025488591,0.8704530142040263,0.9641147461473057,0.02199992473844088,7.1661651385706024,12.71875
14,TVFTS,2,3,mu-sigma,knn,50,0.3821708265077145,0.9106954878414452,0.8615029427899724,0.015781515961472266,5.129883149885314,9.125
14,TVFTS,2,3,mu-sigma,knn,25,0.46627279583507497,0.9514594521566861,0.741633165460878,0.009278767728748775,3.0107637913902625,4.765625
14,TVFTS,2,3,mu-sigma,knn,10,0.5654133059957447,0.9809222786562075,0.6189479489950122,0.004945693923570364,1.596909279389243,2.4375
14,TVFTS,2,3,mu-sigma,knn,5,0.574172068987503,0.9911100041768823,0.6170283523439601,0.0037121927522652262,1.1924339532898371,1.625
14,TVFTS,2,3,mu-sigma,uniform,300,0.5792691484472832,0.8727374367979189,0.6059066770382742,0.021219087970939642,7.045423277317434,35.03125
14,TVFTS,2,3,mu-sigma,uniform,250,0.6015245228286774,0.9028421468798916,0.6087342530986306,0.021062862061767156,6.981353922230045,29.234375
14,TVFTS,2,3,mu-sigma,uniform,150,0.6203996593965652,0.924727303449174,0.613711450257269,0.01918118131303211,6.3474831477489255,18.34375
14,TVFTS,2,3,mu-sigma,uniform,100,0.6306149337176722,0.961464867655133,0.6026761075725902,0.014096431168159786,4.6323297162915456,12.5625
14,TVFTS,2,3,mu-sigma,uniform,75,0.6338507352404721,0.9700320071888909,0.5925221633939048,0.01181195227760092,3.870183026361265,9.703125
14,TVFTS,2,3,mu-sigma,uniform,50,0.6295687564653214,0.9712117395907256,0.5875279690168761,0.00953061250561918,3.1072758530904556,6.78125
14,TVFTS,2,3,mu-sigma,uniform,25,0.6253177230688061,0.9523550090874395,0.5381830988232361,0.006679747916444149,2.1686585101727434,3.796875
14,TVFTS,2,3,mu-sigma,uniform,10,0.631504405293438,0.9811426240126815,0.5393645867727896,0.003981395085334923,1.2795060328265637,2.03125
14,TVFTS,2,3,mu-sigma,uniform,5,0.6039302232103074,0.9906734109740544,0.5779277116213628,0.0032922133474988396,1.0523429435142193,1.4375
14,TVFTS,2,3,min-max,knn,300,-0.05742559790054025,0.5305462857084956,3.0526795137488345,0.11979044414375252,39.474755878319854,45.515625
14,TVFTS,2,3,min-max,knn,250,-0.06685516516226728,0.5693912654001421,2.8291065201418495,0.10384982757039027,33.9856548202597,38.71875
14,TVFTS,2,3,min-max,knn,150,0.04138136690458868,0.7658043111953576,2.1812649771582056,0.06290630452718729,20.404754298082434,23.859375
14,TVFTS,2,3,min-max,knn,100,0.10806262427118202,0.8432480854080455,1.790972080243815,0.04286234469286793,13.905907514364126,16.109375
14,TVFTS,2,3,min-max,knn,75,0.15186593041814136,0.8767874586205332,1.566625136620497,0.032589201779890255,10.566513918678538,12.09375
14,TVFTS,2,3,min-max,knn,50,0.22031973327192705,0.9124811537426629,1.2993434198809077,0.022485885350300442,7.299062116768924,8.296875
14,TVFTS,2,3,min-max,knn,25,0.3543694132440621,0.9513888148125076,0.9516594207693942,0.01191213597898369,3.8701238879770754,4.359375
14,TVFTS,2,3,min-max,knn,10,0.5397720646509212,0.9805724208690992,0.6533340672763366,0.005496321643722557,1.779204539291897,2.25
14,TVFTS,2,3,min-max,knn,5,0.5871910514841648,0.9920378334778882,0.59982541274482,0.0037894578754188797,1.2196607266467296,1.359375
14,TVFTS,2,3,min-max,uniform,300,-0.00866375019514709,0.6013621946006762,2.2609295169980053,0.08350235672937069,27.47625748426436,34.0
14,TVFTS,2,3,min-max,uniform,250,-0.014636908178520501,0.6226915121101436,2.1145246624422276,0.07315400331665006,23.908103385249984,29.046875
14,TVFTS,2,3,min-max,uniform,150,0.1049382442148878,0.7778090571917617,1.67418163851199,0.046322827657080935,15.033963903812005,18.296875
14,TVFTS,2,3,min-max,uniform,100,0.18162995701972218,0.8492665447502447,1.4007424824029437,0.03211449631735429,10.411369623963928,12.484375
14,TVFTS,2,3,min-max,uniform,75,0.23361640844984416,0.8811578731976643,1.2406233871248653,0.02495694890184131,8.081447110402394,9.4375
14,TVFTS,2,3,min-max,uniform,50,0.305403118777693,0.9154231913406067,1.0491246611403182,0.01716595419223168,5.557033958193606,6.390625
14,TVFTS,2,3,min-max,uniform,25,0.43039047481138365,0.9524059738046068,0.8049565058275084,0.009391520656189142,3.0402840325775253,3.5625
14,TVFTS,2,3,min-max,uniform,10,0.578769041600276,0.9808826230444556,0.6023387299082089,0.0047801819316638065,1.541968123051947,1.875
14,TVFTS,2,3,min-max,uniform,5,0.6106195128124026,0.9921897205137414,0.5698660857226456,0.003510122135833692,1.1267352252919238,1.109375
14,TVFTS,2,5,mu-sigma,knn,300,0.18300373778016077,0.6815794326270412,1.1416235099801888,0.03903039003734927,12.84607555440666,53.296875
14,TVFTS,2,5,mu-sigma,knn,250,0.1723671113447713,0.6813002634100247,1.1583255186311199,0.037757693550472066,12.373141719323097,44.6875
14,TVFTS,2,5,mu-sigma,knn,150,0.24892263733835804,0.811724077530138,1.0529869360844917,0.02646694085713225,8.597159829517963,27.8125
14,TVFTS,2,5,mu-sigma,knn,100,0.31127921627955046,0.8636601528446145,0.9620101239137904,0.020317583545719508,6.590804425245669,18.640625
14,TVFTS,2,5,mu-sigma,knn,75,0.3516798524191843,0.8901618646907851,0.8986840648165452,0.01649439375820602,5.332791785097454,14.421875
14,TVFTS,2,5,mu-sigma,knn,50,0.4093261981786314,0.9176211590416364,0.8181661123807459,0.013057065355211296,4.220760328551377,10.015625
14,TVFTS,2,5,mu-sigma,knn,25,0.4752075466938679,0.952690583101003,0.7281376815536099,0.008581540390129132,2.7775303232790822,5.4375
14,TVFTS,2,5,mu-sigma,knn,10,0.5713004685058383,0.9808100282324209,0.6109105571857568,0.004990140802588739,1.61318360608353,2.765625
14,TVFTS,2,5,mu-sigma,knn,5,0.6325871551156302,0.9919952726265608,0.5429573225233769,0.0035913459517938986,1.1560949827977818,1.75
14,TVFTS,2,5,mu-sigma,uniform,300,0.6005708224897593,0.9287131816095597,0.5827449960089445,0.01835260166996107,6.090668468933705,36.90625
14,TVFTS,2,5,mu-sigma,uniform,250,0.601627455282996,0.9257196728521802,0.59810055697902,0.019052580208218855,6.306052726189811,31.453125
14,TVFTS,2,5,mu-sigma,uniform,150,0.6269570452153018,0.9635355158824725,0.5965874956148478,0.014903419627158642,4.8950768836579215,19.546875
14,TVFTS,2,5,mu-sigma,uniform,100,0.6295415092497434,0.9710009963721546,0.5964419594435337,0.012529135981153103,4.1012728806572545,13.4375
14,TVFTS,2,5,mu-sigma,uniform,75,0.6307255176786594,0.9732909742568211,0.5910776678008075,0.010687121923903148,3.4833692848309052,10.34375
14,TVFTS,2,5,mu-sigma,uniform,50,0.6256291022777208,0.9731805377557499,0.5878727715954899,0.008773378483638322,2.8522659675128184,7.140625
14,TVFTS,2,5,mu-sigma,uniform,25,0.6205913761108901,0.9782190369378239,0.5784807851592685,0.006408818302661411,2.0819160598012907,4.171875
14,TVFTS,2,5,mu-sigma,uniform,10,0.6588180888819629,0.9807557587871205,0.5090770012884678,0.00408483182304734,1.3183425195994258,2.125
14,TVFTS,2,5,mu-sigma,uniform,5,0.6732408781690123,0.9920113605189694,0.4973617031064917,0.0032573231612217433,1.0474015407636246,1.46875
14,TVFTS,2,5,min-max,knn,300,-0.02804670667158604,0.6560953852770347,2.788334055906325,0.09222843075706516,30.15281439568635,50.71875
14,TVFTS,2,5,min-max,knn,250,-0.02272302703282472,0.6694114442817809,2.5264060150383094,0.08000819147377106,26.023410962449624,42.875
14,TVFTS,2,5,min-max,knn,150,0.04598005954250371,0.8091658501794033,2.1092940100806485,0.05175817394249361,16.716996675614173,26.84375
14,TVFTS,2,5,min-max,knn,100,0.11306210643264139,0.8640428132295705,1.7004564799464827,0.03359464610968115,10.858000245958742,18.84375
14,TVFTS,2,5,min-max,knn,75,0.15244077582746188,0.8908122885523783,1.5290367719514668,0.0262807572858582,8.468510786370665,13.96875
14,TVFTS,2,5,min-max,knn,50,0.23065830393245457,0.918865978000253,1.2616060125879902,0.018358203650128673,5.910854890254444,9.578125
14,TVFTS,2,5,min-max,knn,25,0.3677855484094345,0.9528091080423935,0.9274481157885361,0.010325146465629991,3.3313701161604268,4.9375
14,TVFTS,2,5,min-max,knn,10,0.5530755525685531,0.9809609249485959,0.6357398194018868,0.00497205080997768,1.6029359281531896,2.4375
14,TVFTS,2,5,min-max,knn,5,0.6029069896812751,0.9920263421283035,0.5795016910613535,0.003713676719199882,1.1949705555288905,1.421875
14,TVFTS,2,5,min-max,uniform,300,0.21655665381598263,0.6283538292026734,1.0407764230444103,0.03489624952351763,11.3742486183662,37.03125
14,TVFTS,2,5,min-max,uniform,250,0.20552447424863146,0.6400828885861017,1.0466454410912516,0.03350654996415995,10.858950651789268,31.65625
14,TVFTS,2,5,min-max,uniform,150,0.28220907273240436,0.7875791813942087,0.9988340021455921,0.02540727829870286,8.220419568375265,19.875
14,TVFTS,2,5,min-max,uniform,100,0.34934400160490786,0.8729415942219668,0.9125523780760191,0.018335819152293577,5.927336726917445,13.59375
14,TVFTS,2,5,min-max,uniform,75,0.39601483032466006,0.9033983181916466,0.8375482566044151,0.014611937331728159,4.712420845120043,10.234375
14,TVFTS,2,5,min-max,uniform,50,0.46097780629260104,0.9261902174327126,0.7418541030491799,0.010776353697134403,3.473187132446887,6.84375
14,TVFTS,2,5,min-max,uniform,25,0.5541870315698734,0.9560294721139654,0.6246595882628165,0.006467173999188553,2.080560625534288,3.71875
14,TVFTS,2,5,min-max,uniform,10,0.6342640889778475,0.9811444011578184,0.5371923452886543,0.0038556899842224967,1.2374978064219249,1.8125
14,TVFTS,2,5,min-max,uniform,5,0.6484656859565978,0.9920766493524333,0.5246245702526668,0.0034086046085854715,1.0953032413739832,1.109375
14,TVFTS,2,7,mu-sigma,knn,300,0.29627402536449016,0.7226403282286306,0.865764126613951,0.02577680555698121,8.396811553536391,57.078125
14,TVFTS,2,7,mu-sigma,knn,250,0.25250494130665,0.7218452710976644,0.9879010945523784,0.029114578853601497,9.485331566021381,47.90625
14,TVFTS,2,7,mu-sigma,knn,150,0.29712764458616636,0.8297401273780178,0.9709169048339676,0.02266526067485271,7.337058746640596,30.59375
14,TVFTS,2,7,mu-sigma,knn,100,0.34705140001633195,0.8725796448486809,0.8982619848609882,0.017684064176884916,5.720332898492751,20.84375
14,TVFTS,2,7,mu-sigma,knn,75,0.3790625653303522,0.8971863379176461,0.8493217518345495,0.01463337405034512,4.718524220453878,16.390625
14,TVFTS,2,7,mu-sigma,knn,50,0.43219209696325844,0.9218417785411837,0.7767248054745892,0.011431457363353454,3.6852211947417977,10.953125
14,TVFTS,2,7,mu-sigma,knn,25,0.4858303043132851,0.952795903390555,0.7121602625224587,0.008238000267844879,2.663439554143517,6.0
14,TVFTS,2,7,mu-sigma,knn,10,0.5793979355182918,0.9808431440486206,0.6006992920630415,0.004879815516603365,1.5775180220544345,2.953125
14,TVFTS,2,7,mu-sigma,knn,5,0.6227659165801847,0.992026798423219,0.5547787259513243,0.0036155007830617814,1.1632672699551307,1.859375
