series,algorithm,order,nsets,f_nsets,bound_type,partitioner,mod,del_strategy,window_size,pearson,spearman,RMSE,MAPE,U,time,translation_threshold, deletion_count
10,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.99925,0.9570299375449587,0.9854952678890084,1.8864964226775038,0.041927378871485406,4.958860860308034,1.203125,0.5,0
10,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.99925,0.9570299375449587,0.9854952678890084,1.8864964226775038,0.041927378871485406,4.958860860308034,1.265625,0.25,0
10,FIFTS,2,3,3,mu-sigma,uniform,translate,nothing,2.99925,0.9009334449402575,0.9223388297674721,2.2851930590967875,0.0702738732440649,8.397930299679796,1.328125,0.75,0
10,FIFTS,2,3,3,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9674153414537188,0.9925796836903074,0.977683859398537,0.023855131087167705,2.987897598421107,1.140625,0.5,376
10,FIFTS,2,3,3,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9674153414537188,0.9925796836903074,0.977683859398537,0.023855131087167705,2.987897598421107,1.125,0.25,376
10,FIFTS,2,3,3,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9674153414537188,0.9925796836903074,0.977683859398537,0.023855131087167705,2.987897598421107,1.171875,0.75,376
10,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.99925,0.9570299375449587,0.9854952678890084,1.8864964226775038,0.041927378871485406,4.958860860308034,0.984375,0.5,0
10,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.99925,0.9570299375449587,0.9854952678890084,1.8864964226775038,0.041927378871485406,4.958860860308034,0.921875,0.25,0
10,FIFTS,2,3,3,mu-sigma,uniform,nothing,nothing,2.99925,0.9570299375449587,0.9854952678890084,1.8864964226775038,0.041927378871485406,4.958860860308034,0.953125,0.75,0
10,FIFTS,2,3,3,min-max,knn,translate,delete_bad,2.99925,0.029947201496759106,-0.21811753220735258,4.3198639356949,0.1287342314540804,14.6751421589085,1.25,0.5,369
10,FIFTS,2,3,3,min-max,knn,translate,delete_bad,2.99925,0.029947201496759106,-0.21811753220735258,4.3198639356949,0.1287342314540804,14.6751421589085,1.328125,0.25,369
10,FIFTS,2,3,3,min-max,knn,translate,delete_bad,2.99925,0.029947201496759106,-0.21811753220735258,4.3198639356949,0.1287342314540804,14.6751421589085,1.234375,0.75,369
10,FIFTS,2,3,3,min-max,knn,translate,nothing,2.99925,0.029947201496759106,-0.21811753220735258,4.3198639356949,0.1287342314540804,14.6751421589085,1.125,0.5,0
10,FIFTS,2,3,3,min-max,knn,translate,nothing,2.99925,0.029947201496759106,-0.21811753220735258,4.3198639356949,0.1287342314540804,14.6751421589085,1.078125,0.25,0
10,FIFTS,2,3,3,min-max,knn,translate,nothing,2.99925,0.029947201496759106,-0.21811753220735258,4.3198639356949,0.1287342314540804,14.6751421589085,1.078125,0.75,0
10,FIFTS,2,3,3,min-max,knn,nothing,delete_bad,2.99925,0.030803108242402337,-0.21747754302984088,4.3188461250835495,0.1287108564215607,14.67356007255387,0.953125,0.5,369
10,FIFTS,2,3,3,min-max,knn,nothing,delete_bad,2.99925,0.030803108242402337,-0.21747754302984088,4.3188461250835495,0.1287108564215607,14.67356007255387,0.875,0.25,369
10,FIFTS,2,3,3,min-max,knn,nothing,delete_bad,2.99925,0.030803108242402337,-0.21747754302984088,4.3188461250835495,0.1287108564215607,14.67356007255387,0.9375,0.75,369
10,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.99925,0.0009865788060575348,-0.22535194319353424,4.229210682400807,0.1262621600080046,14.653297288306854,0.734375,0.5,0
10,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.99925,0.0009865788060575348,-0.22535194319353424,4.229210682400807,0.1262621600080046,14.653297288306854,0.71875,0.25,0
10,FIFTS,2,3,3,min-max,knn,nothing,nothing,2.99925,0.0009865788060575348,-0.22535194319353424,4.229210682400807,0.1262621600080046,14.653297288306854,0.734375,0.75,0
10,FIFTS,2,3,3,min-max,uniform,translate,delete_bad,2.99925,0.9001270579641738,0.8862387806806631,1.9202734913686221,0.03909748284093599,5.396858925394031,1.515625,0.5,156
10,FIFTS,2,3,3,min-max,uniform,translate,delete_bad,2.99925,0.9001270579641738,0.8862387806806631,1.9202734913686221,0.03909748284093599,5.396858925394031,1.4375,0.25,156
10,FIFTS,2,3,3,min-max,uniform,translate,delete_bad,2.99925,0.9001270579641738,0.8862387806806631,1.9202734913686221,0.03909748284093599,5.396858925394031,1.609375,0.75,156
10,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.99925,0.38907002086053005,0.4442266235348587,4.515205766283356,0.11773130107005238,13.534326704541067,1.3125,0.5,0
10,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.99925,0.38907002086053005,0.4442266235348587,4.515205766283356,0.11773130107005238,13.534326704541067,1.21875,0.25,0
10,FIFTS,2,3,3,min-max,uniform,translate,nothing,2.99925,0.38907002086053005,0.4442266235348587,4.515205766283356,0.11773130107005238,13.534326704541067,1.265625,0.75,0
10,FIFTS,2,3,3,min-max,uniform,nothing,delete_bad,2.99925,0.9001270579641738,0.8862387806806631,1.9202734913686221,0.03909748284093599,5.396858925394031,1.1875,0.5,156
10,FIFTS,2,3,3,min-max,uniform,nothing,delete_bad,2.99925,0.9001270579641738,0.8862387806806631,1.9202734913686221,0.03909748284093599,5.396858925394031,1.171875,0.25,156
10,FIFTS,2,3,3,min-max,uniform,nothing,delete_bad,2.99925,0.9001270579641738,0.8862387806806631,1.9202734913686221,0.03909748284093599,5.396858925394031,1.15625,0.75,156
10,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.99925,0.38907002086053005,0.4442266235348587,4.515205766283356,0.11773130107005238,13.534326704541067,0.953125,0.5,0
10,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.99925,0.38907002086053005,0.4442266235348587,4.515205766283356,0.11773130107005238,13.534326704541067,0.953125,0.25,0
10,FIFTS,2,3,3,min-max,uniform,nothing,nothing,2.99925,0.38907002086053005,0.4442266235348587,4.515205766283356,0.11773130107005238,13.534326704541067,0.96875,0.75,0
10,FIFTS,2,5,5,mu-sigma,knn,translate,delete_bad,2.99925,0.9967647376847592,0.9942194952372599,0.31036317971462773,0.008286712174428909,1.0190686026708935,1.3125,0.5,633
10,FIFTS,2,5,5,mu-sigma,knn,translate,delete_bad,2.99925,0.9967647376847592,0.9942194952372599,0.31036317971462773,0.008286712174428909,1.0190686026708935,1.359375,0.25,633
10,FIFTS,2,5,5,mu-sigma,knn,translate,delete_bad,2.99925,0.9967647376847592,0.9942194952372599,0.31036317971462773,0.008286712174428909,1.0190686026708935,1.265625,0.75,633
10,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.99925,0.9967145074750944,0.9937196663989446,0.3127894242230166,0.008442789254922551,1.0386504831294283,1.109375,0.5,0
10,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.99925,0.9967145074750944,0.9937196663989446,0.3127894242230166,0.008442789254922551,1.0386504831294283,1.234375,0.25,0
10,FIFTS,2,5,5,mu-sigma,knn,translate,nothing,2.99925,0.9967145074750944,0.9937196663989446,0.3127894242230166,0.008442789254922551,1.0386504831294283,1.203125,0.75,0
10,FIFTS,2,5,5,mu-sigma,knn,nothing,delete_bad,2.99925,0.9967639948950646,0.9942122836884262,0.310396453705415,0.0082881472604304,1.0192517685934344,0.640625,0.5,626
10,FIFTS,2,5,5,mu-sigma,knn,nothing,delete_bad,2.99925,0.9967639948950646,0.9942122836884262,0.310396453705415,0.0082881472604304,1.0192517685934344,0.625,0.25,626
10,FIFTS,2,5,5,mu-sigma,knn,nothing,delete_bad,2.99925,0.9967639948950646,0.9942122836884262,0.310396453705415,0.0082881472604304,1.0192517685934344,0.59375,0.75,626
10,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.99925,0.9966966256014975,0.9936226068773322,0.3136034024611611,0.00849245922014924,1.0449438068850738,0.40625,0.5,0
10,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.99925,0.9966966256014975,0.9936226068773322,0.3136034024611611,0.00849245922014924,1.0449438068850738,0.4375,0.25,0
10,FIFTS,2,5,5,mu-sigma,knn,nothing,nothing,2.99925,0.9966966256014975,0.9936226068773322,0.3136034024611611,0.00849245922014924,1.0449438068850738,0.453125,0.75,0
10,FIFTS,2,5,5,mu-sigma,uniform,translate,delete_bad,2.99925,0.9873458334518993,0.9912869797614487,0.6168721413891722,0.015855339760060087,1.9604137320993011,1.640625,0.5,811
10,FIFTS,2,5,5,mu-sigma,uniform,translate,delete_bad,2.99925,0.9873458334518993,0.9912869797614487,0.6168721413891722,0.015855339760060087,1.9604137320993011,1.703125,0.25,811
10,FIFTS,2,5,5,mu-sigma,uniform,translate,delete_bad,2.99925,0.9873457531849731,0.9912882048676253,0.616871706668102,0.015855910077624956,1.9604806399933894,1.625,0.75,815
10,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.99925,0.8756357728617745,0.9787582572231353,1.994285697848286,0.0354952561364299,4.228765410400466,1.640625,0.5,0
10,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.99925,0.8756357728617745,0.9787582572231353,1.994285697848286,0.0354952561364299,4.228765410400466,1.53125,0.25,0
10,FIFTS,2,5,5,mu-sigma,uniform,translate,nothing,2.99925,0.8476325368406147,0.9082440727115247,2.1776578679767122,0.05132125555067304,6.175731948448034,1.453125,0.75,0
10,FIFTS,2,5,5,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9873455113377791,0.9912865057810226,0.6168802957794643,0.015856612507128425,1.9605654107000465,1.3125,0.5,811
10,FIFTS,2,5,5,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9873455113377791,0.9912865057810226,0.6168802957794643,0.015856612507128425,1.9605654107000465,1.234375,0.25,811
10,FIFTS,2,5,5,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9873455113377791,0.9912865057810226,0.6168802957794643,0.015856612507128425,1.9605654107000465,1.34375,0.75,811
10,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.99925,0.8756301870317256,0.978740063767818,1.9942948750534137,0.03549940750835976,4.229262231976935,1.03125,0.5,0
10,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.99925,0.8756301870317256,0.978740063767818,1.9942948750534137,0.03549940750835976,4.229262231976935,1.046875,0.25,0
10,FIFTS,2,5,5,mu-sigma,uniform,nothing,nothing,2.99925,0.8756301870317256,0.978740063767818,1.9942948750534137,0.03549940750835976,4.229262231976935,0.9375,0.75,0
10,FIFTS,2,5,5,min-max,knn,translate,delete_bad,2.99925,0.9168847710238504,0.9927031076414353,1.5490198222464566,0.04379629280583594,5.696094445144678,1.8125,0.5,550
10,FIFTS,2,5,5,min-max,knn,translate,delete_bad,2.99925,0.9168847710238504,0.9927031076414353,1.5490198222464566,0.04379629280583594,5.696094445144678,1.875,0.25,550
10,FIFTS,2,5,5,min-max,knn,translate,delete_bad,2.99925,0.9168847710238504,0.9927031076414353,1.5490198222464566,0.04379629280583594,5.696094445144678,1.9375,0.75,550
10,FIFTS,2,5,5,min-max,knn,translate,nothing,2.99925,0.7679277694707813,0.4384591204525687,3.053134859668169,0.07997516871141995,10.79121335157027,1.8125,0.5,0
10,FIFTS,2,5,5,min-max,knn,translate,nothing,2.99925,0.7679277694707813,0.4384591204525687,3.053134859668169,0.07997516871141995,10.79121335157027,1.765625,0.25,0
10,FIFTS,2,5,5,min-max,knn,translate,nothing,2.99925,0.7679277694707813,0.4384591204525687,3.053134859668169,0.07997516871141995,10.79121335157027,1.78125,0.75,0
10,FIFTS,2,5,5,min-max,knn,nothing,delete_bad,2.99925,0.9164803331403991,0.9924564073383135,1.5527020345898919,0.043822048317881494,5.7004413220980465,1.109375,0.5,550
10,FIFTS,2,5,5,min-max,knn,nothing,delete_bad,2.99925,0.9164803331403991,0.9924564073383135,1.5527020345898919,0.043822048317881494,5.7004413220980465,1.203125,0.25,550
10,FIFTS,2,5,5,min-max,knn,nothing,delete_bad,2.99925,0.9164803331403991,0.9924564073383135,1.5527020345898919,0.043822048317881494,5.7004413220980465,1.0625,0.75,550
10,FIFTS,2,5,5,min-max,knn,nothing,nothing,2.99925,0.7936267179926642,0.6667820595619263,2.908962401577395,0.07685342990570343,10.346257976828213,0.96875,0.5,0
10,FIFTS,2,5,5,min-max,knn,nothing,nothing,2.99925,0.7936267179926642,0.6667820595619263,2.908962401577395,0.07685342990570343,10.346257976828213,0.984375,0.25,0
10,FIFTS,2,5,5,min-max,knn,nothing,nothing,2.99925,0.7936267179926642,0.6667820595619263,2.908962401577395,0.07685342990570343,10.346257976828213,0.953125,0.75,0
10,FIFTS,2,5,5,min-max,uniform,translate,delete_bad,2.99925,0.9538113380786519,0.9386118269187107,1.320306668136415,0.04276892410232136,5.393532338403056,1.609375,0.5,328
10,FIFTS,2,5,5,min-max,uniform,translate,delete_bad,2.99925,0.9538113380786519,0.9386118269187107,1.320306668136415,0.04276892410232136,5.393532338403056,1.6875,0.25,328
10,FIFTS,2,5,5,min-max,uniform,translate,delete_bad,2.99925,0.9538113380786519,0.9386118269187107,1.320306668136415,0.04276892410232136,5.393532338403056,1.75,0.75,328
10,FIFTS,2,5,5,min-max,uniform,translate,nothing,2.99925,0.9326086075874125,0.7488769448490188,1.604123082329767,0.048678972195842204,5.83372600881942,1.53125,0.5,0
10,FIFTS,2,5,5,min-max,uniform,translate,nothing,2.99925,0.9326086075874125,0.7488769448490188,1.604123082329767,0.048678972195842204,5.83372600881942,1.515625,0.25,0
10,FIFTS,2,5,5,min-max,uniform,translate,nothing,2.99925,0.9326086075874125,0.7488769448490188,1.604123082329767,0.048678972195842204,5.83372600881942,1.578125,0.75,0
10,FIFTS,2,5,5,min-max,uniform,nothing,delete_bad,2.99925,0.9538113380786519,0.9386118269187107,1.320306668136415,0.04276892410232136,5.393532338403056,1.28125,0.5,328
10,FIFTS,2,5,5,min-max,uniform,nothing,delete_bad,2.99925,0.9538113380786519,0.9386118269187107,1.320306668136415,0.04276892410232136,5.393532338403056,1.15625,0.25,328
10,FIFTS,2,5,5,min-max,uniform,nothing,delete_bad,2.99925,0.9538113380786519,0.9386118269187107,1.320306668136415,0.04276892410232136,5.393532338403056,1.1875,0.75,328
10,FIFTS,2,5,5,min-max,uniform,nothing,nothing,2.99925,0.9326086075874125,0.7488769448490188,1.604123082329767,0.048678972195842204,5.83372600881942,1.046875,0.5,0
10,FIFTS,2,5,5,min-max,uniform,nothing,nothing,2.99925,0.9326086075874125,0.7488769448490188,1.604123082329767,0.048678972195842204,5.83372600881942,1.078125,0.25,0
10,FIFTS,2,5,5,min-max,uniform,nothing,nothing,2.99925,0.9326086075874125,0.7488769448490188,1.604123082329767,0.048678972195842204,5.83372600881942,0.984375,0.75,0
10,FIFTS,2,7,7,mu-sigma,knn,translate,delete_bad,2.99925,0.9967819720216745,0.9943400888552529,0.30953445622889586,0.008246307093206538,1.0140381109430066,2.015625,0.5,830
10,FIFTS,2,7,7,mu-sigma,knn,translate,delete_bad,2.99925,0.9967820254866961,0.9943407313370958,0.309531990903315,0.008246024529901228,1.0140020545312294,2.015625,0.25,830
10,FIFTS,2,7,7,mu-sigma,knn,translate,delete_bad,2.99925,0.9967820254866961,0.9943407313370958,0.309531990903315,0.008246024529901228,1.0140020545312294,1.984375,0.75,830
10,FIFTS,2,7,7,mu-sigma,knn,translate,nothing,2.99925,0.9967431245575508,0.9939535364134388,0.31144439140893687,0.008368320929422633,1.0293376247269066,2.078125,0.5,0
10,FIFTS,2,7,7,mu-sigma,knn,translate,nothing,2.99925,0.9967435797716285,0.9939619526133036,0.31142396089611274,0.008366138610871909,1.0290593874874128,2.0625,0.25,0
10,FIFTS,2,7,7,mu-sigma,knn,translate,nothing,2.99925,0.9967440249474163,0.9939712479559614,0.3114100804509081,0.008365990172572769,1.0290265154624336,2.078125,0.75,0
10,FIFTS,2,7,7,mu-sigma,knn,nothing,delete_bad,2.99925,0.996782088594583,0.994339375446278,0.3095279303511077,0.008245066481891092,1.0138810169412904,0.703125,0.5,815
10,FIFTS,2,7,7,mu-sigma,knn,nothing,delete_bad,2.99925,0.996782088594583,0.994339375446278,0.3095279303511077,0.008245066481891092,1.0138810169412904,0.6875,0.25,815
10,FIFTS,2,7,7,mu-sigma,knn,nothing,delete_bad,2.99925,0.996782088594583,0.994339375446278,0.3095279303511077,0.008245066481891092,1.0138810169412904,0.671875,0.75,815
10,FIFTS,2,7,7,mu-sigma,knn,nothing,nothing,2.99925,0.9967361192678413,0.9938867407725753,0.3117313583744027,0.008366170720729137,1.0291103740719758,0.390625,0.5,0
10,FIFTS,2,7,7,mu-sigma,knn,nothing,nothing,2.99925,0.9967361192678413,0.9938867407725753,0.3117313583744027,0.008366170720729137,1.0291103740719758,0.375,0.25,0
10,FIFTS,2,7,7,mu-sigma,knn,nothing,nothing,2.99925,0.9967361192678413,0.9938867407725753,0.3117313583744027,0.008366170720729137,1.0291103740719758,0.5,0.75,0
10,FIFTS,2,7,7,mu-sigma,uniform,translate,delete_bad,2.99925,0.9919226776217277,0.9929436184709008,0.49736969184812063,0.012574251788853252,1.5491181422915152,1.953125,0.5,1216
10,FIFTS,2,7,7,mu-sigma,uniform,translate,delete_bad,2.99925,0.9919226776217277,0.9929436184709008,0.49736969184812063,0.012574251788853252,1.5491181422915152,2.046875,0.25,1216
10,FIFTS,2,7,7,mu-sigma,uniform,translate,delete_bad,2.99925,0.9919226871314956,0.9929409243256289,0.4973717377621736,0.012574839645959606,1.5491878480855743,1.921875,0.75,1220
10,FIFTS,2,7,7,mu-sigma,uniform,translate,nothing,2.99925,0.9023118938503731,0.9860219055514254,1.7339785638974083,0.026267709608645204,3.109285886286169,1.796875,0.5,0
10,FIFTS,2,7,7,mu-sigma,uniform,translate,nothing,2.99925,0.9023118938503731,0.9860219055514254,1.7339785638974083,0.026267709608645204,3.109285886286169,1.84375,0.25,0
10,FIFTS,2,7,7,mu-sigma,uniform,translate,nothing,2.99925,0.8860409991044261,0.9389461623159667,1.8943641303766066,0.03509095688807539,4.09687659236572,1.875,0.75,0
10,FIFTS,2,7,7,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9919173042503843,0.9929289091282326,0.4975160873312449,0.012596899232727226,1.5518778692734234,1.34375,0.5,1216
10,FIFTS,2,7,7,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9919173042503843,0.9929289091282326,0.4975160873312449,0.012596899232727226,1.5518778692734234,1.359375,0.25,1216
10,FIFTS,2,7,7,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9919173042503843,0.9929289091282326,0.4975160873312449,0.012596899232727226,1.5518778692734234,1.34375,0.75,1216
10,FIFTS,2,7,7,mu-sigma,uniform,nothing,nothing,2.99925,0.9022060214761111,0.9873104793206807,1.7442333183645722,0.02929224702149866,3.51483928032457,1.0625,0.5,0
10,FIFTS,2,7,7,mu-sigma,uniform,nothing,nothing,2.99925,0.9022060214761111,0.9873104793206807,1.7442333183645722,0.02929224702149866,3.51483928032457,1.09375,0.25,0
10,FIFTS,2,7,7,mu-sigma,uniform,nothing,nothing,2.99925,0.9022060214761111,0.9873104793206807,1.7442333183645722,0.02929224702149866,3.51483928032457,1.140625,0.75,0
10,FIFTS,2,7,7,min-max,knn,translate,delete_bad,2.99925,0.9530328131997489,0.9852294294321365,1.2204551152400072,0.032139251356095376,4.251026557358481,2.265625,0.5,757
10,FIFTS,2,7,7,min-max,knn,translate,delete_bad,2.99925,0.9530328131997489,0.9852294294321365,1.2204551152400072,0.032139251356095376,4.251026557358481,2.3125,0.25,757
10,FIFTS,2,7,7,min-max,knn,translate,delete_bad,2.99925,0.9530328131997489,0.9852294294321365,1.2204551152400072,0.032139251356095376,4.251026557358481,2.296875,0.75,757
10,FIFTS,2,7,7,min-max,knn,translate,nothing,2.99925,0.8512597214778038,0.5577352192005148,2.1189635909274984,0.05019202278534308,6.777850185989133,2.109375,0.5,0
10,FIFTS,2,7,7,min-max,knn,translate,nothing,2.99925,0.8512597214778038,0.5577352192005148,2.1189635909274984,0.05019202278534308,6.777850185989133,2.125,0.25,0
10,FIFTS,2,7,7,min-max,knn,translate,nothing,2.99925,0.8507788248901629,0.5206243802028906,2.1314959991433873,0.051077832737099434,6.895305087222228,2.0625,0.75,0
10,FIFTS,2,7,7,min-max,knn,nothing,delete_bad,2.99925,0.9525286536777136,0.9843909030187782,1.2267638388319244,0.0321952369274908,4.259863452459771,1.25,0.5,757
10,FIFTS,2,7,7,min-max,knn,nothing,delete_bad,2.99925,0.9525286536777136,0.9843909030187782,1.2267638388319244,0.0321952369274908,4.259863452459771,1.265625,0.25,757
10,FIFTS,2,7,7,min-max,knn,nothing,delete_bad,2.99925,0.9525286536777136,0.9843909030187782,1.2267638388319244,0.0321952369274908,4.259863452459771,1.15625,0.75,757
10,FIFTS,2,7,7,min-max,knn,nothing,nothing,2.99925,0.8516158682418399,0.5549916301592791,2.1254272651368216,0.050937268755377615,6.875333330050207,1.0,0.5,0
10,FIFTS,2,7,7,min-max,knn,nothing,nothing,2.99925,0.8516158682418399,0.5549916301592791,2.1254272651368216,0.050937268755377615,6.875333330050207,1.03125,0.25,0
10,FIFTS,2,7,7,min-max,knn,nothing,nothing,2.99925,0.8516158682418399,0.5549916301592791,2.1254272651368216,0.050937268755377615,6.875333330050207,0.984375,0.75,0
10,FIFTS,2,7,7,min-max,uniform,translate,delete_bad,2.99925,0.9854374559979775,0.9740794782237332,0.6663734219869052,0.016388508559678813,2.014432830306421,1.9375,0.5,572
10,FIFTS,2,7,7,min-max,uniform,translate,delete_bad,2.99925,0.9854374559979775,0.9740794782237332,0.6663734219869052,0.016388508559678813,2.014432830306421,1.859375,0.25,572
10,FIFTS,2,7,7,min-max,uniform,translate,delete_bad,2.99925,0.9854374559979775,0.9740794782237332,0.6663734219869052,0.016388508559678813,2.014432830306421,2.078125,0.75,572
10,FIFTS,2,7,7,min-max,uniform,translate,nothing,2.99925,0.9528593376214917,0.8389507715222952,1.3983578344499725,0.0439158540989498,5.401981537675724,1.921875,0.5,0
10,FIFTS,2,7,7,min-max,uniform,translate,nothing,2.99925,0.9528593376214917,0.8389507715222952,1.3983578344499725,0.0439158540989498,5.401981537675724,1.75,0.25,0
10,FIFTS,2,7,7,min-max,uniform,translate,nothing,2.99925,0.9528593376214917,0.8389507715222952,1.3983578344499725,0.0439158540989498,5.401981537675724,1.78125,0.75,0
10,FIFTS,2,7,7,min-max,uniform,nothing,delete_bad,2.99925,0.9854374559979775,0.9740794782237332,0.6663734219869052,0.016388508559678813,2.014432830306421,1.28125,0.5,572
10,FIFTS,2,7,7,min-max,uniform,nothing,delete_bad,2.99925,0.9854374559979775,0.9740794782237332,0.6663734219869052,0.016388508559678813,2.014432830306421,1.34375,0.25,572
10,FIFTS,2,7,7,min-max,uniform,nothing,delete_bad,2.99925,0.9854374559979775,0.9740794782237332,0.6663734219869052,0.016388508559678813,2.014432830306421,1.34375,0.75,572
10,FIFTS,2,7,7,min-max,uniform,nothing,nothing,2.99925,0.9528593376214917,0.8389507715222952,1.3983578344499725,0.0439158540989498,5.401981537675724,1.0625,0.5,0
10,FIFTS,2,7,7,min-max,uniform,nothing,nothing,2.99925,0.9528593376214917,0.8389507715222952,1.3983578344499725,0.0439158540989498,5.401981537675724,1.0625,0.25,0
10,FIFTS,2,7,7,min-max,uniform,nothing,nothing,2.99925,0.9528593376214917,0.8389507715222952,1.3983578344499725,0.0439158540989498,5.401981537675724,1.0625,0.75,0
10,FIFTS,2,9,9,mu-sigma,knn,translate,delete_bad,2.99925,0.9967827242924591,0.9943383848689737,0.30949880679353503,0.008241489166148747,1.013436616666546,2.578125,0.5,924
10,FIFTS,2,9,9,mu-sigma,knn,translate,delete_bad,2.99925,0.9967827242924591,0.9943383848689737,0.30949880679353503,0.008241489166148747,1.013436616666546,2.65625,0.25,924
10,FIFTS,2,9,9,mu-sigma,knn,translate,delete_bad,2.99925,0.9967827242924591,0.9943383848689737,0.30949880679353503,0.008241489166148747,1.013436616666546,2.59375,0.75,924
10,FIFTS,2,9,9,mu-sigma,knn,translate,nothing,2.99925,0.9967533356474998,0.9940509468156455,0.3109498534574613,0.008320482912040813,1.0233055444115184,2.78125,0.5,0
10,FIFTS,2,9,9,mu-sigma,knn,translate,nothing,2.99925,0.9967533356474998,0.9940509468156455,0.3109498534574613,0.008320482912040813,1.0233055444115184,2.890625,0.25,0
10,FIFTS,2,9,9,mu-sigma,knn,translate,nothing,2.99925,0.9967531689842514,0.9940489208966192,0.31096221264645396,0.008320998092351749,1.023364742011694,2.84375,0.75,0
10,FIFTS,2,9,9,mu-sigma,knn,nothing,delete_bad,2.99925,0.9967844844781555,0.9943583094796618,0.30941154321070036,0.008234463570467098,1.0125527447896616,0.65625,0.5,915
10,FIFTS,2,9,9,mu-sigma,knn,nothing,delete_bad,2.99925,0.9967844844781555,0.9943583094796618,0.30941154321070036,0.008234463570467098,1.0125527447896616,0.671875,0.25,915
10,FIFTS,2,9,9,mu-sigma,knn,nothing,delete_bad,2.99925,0.9967844844781555,0.9943583094796618,0.30941154321070036,0.008234463570467098,1.0125527447896616,0.6875,0.75,915
10,FIFTS,2,9,9,mu-sigma,knn,nothing,nothing,2.99925,0.9967437295625817,0.9939560018648568,0.3113691870997916,0.008318483712565291,1.023105443446222,0.515625,0.5,0
10,FIFTS,2,9,9,mu-sigma,knn,nothing,nothing,2.99925,0.9967437295625817,0.9939560018648568,0.3113691870997916,0.008318483712565291,1.023105443446222,0.484375,0.25,0
10,FIFTS,2,9,9,mu-sigma,knn,nothing,nothing,2.99925,0.9967437295625817,0.9939560018648568,0.3113691870997916,0.008318483712565291,1.023105443446222,0.46875,0.75,0
10,FIFTS,2,9,9,mu-sigma,uniform,translate,delete_bad,2.99925,0.9940250006897066,0.9935667195938556,0.42879433730531674,0.010792520188453688,1.3537282864672309,2.359375,0.5,1632
10,FIFTS,2,9,9,mu-sigma,uniform,translate,delete_bad,2.99925,0.9940250006897066,0.9935667195938556,0.42879433730531674,0.010792520188453688,1.3537282864672309,2.40625,0.25,1632
10,FIFTS,2,9,9,mu-sigma,uniform,translate,delete_bad,2.99925,0.9940253610497559,0.9935670770494025,0.4287850473865224,0.01079154944454737,1.3536084492361957,2.375,0.75,1632
10,FIFTS,2,9,9,mu-sigma,uniform,translate,nothing,2.99925,0.9133386860381483,0.9820296823205303,1.6008454488736912,0.023636092539413414,2.9141397145643513,2.09375,0.5,0
10,FIFTS,2,9,9,mu-sigma,uniform,translate,nothing,2.99925,0.9133386860381483,0.9820296823205303,1.6008454488736912,0.023636092539413414,2.9141397145643513,2.140625,0.25,0
10,FIFTS,2,9,9,mu-sigma,uniform,translate,nothing,2.99925,0.9133314360108071,0.9820336278416779,1.600929530214764,0.02366543497291849,2.9179633723342757,2.109375,0.75,0
10,FIFTS,2,9,9,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9940201789344296,0.9935673601992295,0.4289310120980105,0.010812925424311491,1.3562078550822985,1.375,0.5,1636
10,FIFTS,2,9,9,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9940201789344296,0.9935673601992295,0.4289310120980105,0.010812925424311491,1.3562078550822985,1.3125,0.25,1636
10,FIFTS,2,9,9,mu-sigma,uniform,nothing,delete_bad,2.99925,0.9940201789344296,0.9935673601992295,0.4289310120980105,0.010812925424311491,1.3562078550822985,1.34375,0.75,1636
10,FIFTS,2,9,9,mu-sigma,uniform,nothing,nothing,2.99925,0.914754642472029,0.9852719807015287,1.5877085427878632,0.023240892337480012,2.887203036062426,1.09375,0.5,0
